lat	long	ocorrencias
-22.80468574	-43.35850036	SOL INF QUE 01 INDV. ARMADO COM ARMA DE FOGO GRANDE . SEM CAMISA. BERMUDA JEANS ROUBOU MOTO MODELO HONDA CD TWISTER COR VERMELHA PLACA KWZ 7708. COM ARRANHÃO NA CARENAGEM PRETO. DO LADO ESQUERDO// SOL INF QUE SEGUIRAM SENTIDO PAVUNA // SEM MAIS INFORMAÇÕES
-22.89670108	-43.64204175	"Segundo solicitante festa na casa do vizinho está com som alto.Fale que a viatura indo ao
local não é garantia de que o
som não volte a incomodar.
• Comente. se possível. que o
atendimento será mais eficaz
se a parte reclamante se
dirigir aos policiais quando
estes chegarem no local paraRUA CORONEL TITO PORTO CARREIRO "
-22.86251826	-43.43144971	SOL DIZ QUE POLICIAL ANDRÉ WILLIAN BARBOSA DE OLIVEIRA QUE É SOLDADO RG 102301 QUE ESTAVA DE FOLGA E FOI CURTIR VIRADA DE ANO NA COMUNIDADE JARDIM BATAN E FOI ABORDADO SEGUNDO TESTEMUNHA DE NOME RAFAEL DA SILVA REIS POR CERCA DE 15 ELEMENTOS ARMADOS E ATÉ O MOMENTO NÃO TEM NOTICIA DO POLICIAL.
-22.86812809	-43.35590285	"SOL INF QUE UMA CASA ESTA COM SOM MUITO ALTO RUA DO QUEIMADO 113Fale que a viatura indo ao
local não é garantia de que o
som não volte a incomodar.
• Comente. se possível. que o
atendimento será mais eficaz
se a parte reclamante se
dirigir aos policiais quando
estes chegarem no local para
a mediação do conflito .
• Caso a perturbação venha "
-22.70808895	-43.47282606	SOL INF QUE SOBRINHA FOI AGREDIDA POR UM COLEGA QUE SE CHAMA RICARDO. ONDE O MESMO ESTÁ DOB EFEITO DE ENTORPECENTES. ONDE O MESMO ESTÁ COM O CASCO DE GARRAFA NAS MÃOS // SOL AFIRMA QUE ELA ESTÁ MUITO MACHUCADA // SOL INF QUE AGUARDARÁ NO LOCAL// SEM MAIS INFORMAÇÕES
-22.99749549	-43.30454549	SOL INF 2 IND EM UMA ATRITO VERBAL ACALORADO NO MEIO DA RUA .// DURANTE O PREENCHIMENTO DA OCORRENCIA AO CONSULTAR O MAPEAMENTO OS DADOS FORAM PERDIDO E A TELA  FICOU BRANCA. HAVENDO NECESSIDADE DE PREENCHER TODOS OS DADOS NOVAMENTE E O PROTOCOLO INICIAL FOI PERDIDO SENDO INFORMADO O NUMERO DO PROTOCOLO DA NOVA OCORRENCIA.
-22.78922518	-43.403799	SOL INF ACIDENTE ENTRE COLETIVO DA LINHA SANTA TEREZINHA NÚMERO DE ORDEM 127006 PLACA KQU 3450 E AUTO MODELO HONDA CITY PRATA PLACA LTZ 4454 COM VÍTIMA. SOL INF QUE MOTORISTA DO HONDA CITY SE ENCONTRA ALCOOLIZADO. // SOL IRÁ ENTRAR EM CONTATO COM O BOMBEIRO. 
-22.71933328	-43.52259988	SEG SOL RELATA INDVD CHAMADO VAGNER LUIS CARVALHO DA COSTA PORTANDO ARMA DE FOGO PISTOLA . SOL RELATA QUE A PLACA DA MOTO DO MESMO ESTA COBERTA COM PAPEL. MOTO DE COR PRETA. SOL RELATA QUE O MESMO NAO UTILIZA COLETE DE MOTO TAXI. ESTA NESTE MOMENTO OSTENTANDO A ARMA PARA TODOS NO LOCAL. 
-22.94111317	-43.35930257	"SOL INF QUE TEM AUTO COM A MALA ABERTA E SOM MUITO ALTO Fale que a viatura indo ao
local não é garantia de que o
som não volte a incomodar.
• Comente. se possível. que o
atendimento será mais eficaz
se a parte reclamante se
dirigir aos policiais quando
estes chegarem no local p  RUA MINISTRI GABRIEL DE PIZZA"
-22.85517598	-43.3184875	"SEG SOL.  FOI ASSALTADA POR TRÊS ELEMENTOS  EM UM AUTO QUE FOI ABANDONADO NO LOCAL.  ELEMENTOS LEVARAM O AUTO DA SOLICITANTE COM SEUS PERTENCES. 
TRêS HOMENS UM DE CAMISA CINZA  COM LISTRA VERMELHA DO LADO. IDADE APROXIMADA 12 ANOS ARMADO COM ARMA DE FOGO (NAO IDENTIFICADA PELO SOL) . O SEGUNDO  ELEMENTO MORENO .BLUSA PRETA E POCHETE  PRETO DE BERMUDA JEANS . SEM CAMISA . SHORT AZUL MARINHO. BONÉ DE COR PRETO. DE CABELO PINTADO  DE LOIRO . ORIENTADA A SE DIRECIONAR A DP E SE CASO LOCALIZE O AUTO NÃO TOCA-LO E RTT A LIGAÇÃO PARA O 190.. S/ MAIORES INF"
-22.89497513	-43.48834991	SOL INF QUE EX COMPANHEIRO ESTA NO LOCAL A AMEAÇANDO DE MORTE APOS INVADIR SUA RESIDENCIA // OC NA RUA 8 NUEMRICA 134 ENTRADA POR PORTÃO DE MADEIRA NA NUMERICA 657 DA RUA MUCURIPE  //// SOL ESTÁ AGUARDANDO NA RUA (ALTA // SHORT ROSA /// BLUSA BRANCA )
-22.86772964	-43.35215616	SEG SOL FOI ABORDADA NAS ESCADAS NA SEGUNDA ESTACAO DE TREM-RAMAL JAPERI. INDV ARMADO DE ARMA PRATA. INDV FICA  EM CIMA DA ESTACAO PRATICANDO ROUBO. SENTIDO OSWALDO CRUZ. IND NEGRO. MAGRO. BLUSA AZUL. BERMUDA SUJA. ARMA DENTRO DA BERMUDA. CABELO CURTO. COM APARENCIA  DE DEP QUIMICO. 
-22.88090547	-43.43018571	SEG SOL SOM ALTO PROVENIENTE   VEICULO   CAUSANDO TRANSTORNO  . O MESMO INFO  QUE VTR FOI AO LOCAL O  POLICIAL FOI  ATÉ O RESPONSÁVEL POR  BARULHO  DESEJOU  O  FELIZ  ANO  NOVO E SAIU  DO LOCAL .  O SEJA NÃO PEDIU  PARA ABAIXA O  SOM QUE  ESTÁ ALTO ONTEM  
-22.79272903	-43.02629961	SOL. INF AUTO HONDA FIT VERMELHO PLACA KRO 8991. ABANDONADO NO LOCAL/ DURANTE OA TENDIEMNTO SOL INF QUE INDV ROUBA NO MEMSO LOCAL ELE SE CHAMA SAMUEL. SEG. SOL ELE ESTA NO LOCAL  NESSE MOMENTO// SOL. PEDE URGENCIA POIS SEG. SOL SERÃO RETIRADAS AS PEÇAS DO AUTO//  SEM MAIS 
-22.7622723	-43.29473734	SOL INF QUE MARIDO QUEBROU TODOS OS UTENSÍLIOS DENTRO DE CASA E A MESMA FUGIU PARA NÃO SER AGREDIDA// SOL TEME ENCONTRÁ-LO E AGUARDA A VTR NO LOCAL // SOL INF QUE ESTÁ NA PRAXA DA LAUREANO. SOL INF QUE ESTÁ DE VESTIDO BRANCO E PRETO LONGO // SEM MAIS INFORMAÇÕES
-22.62034856	-43.28420004	"SOL INF QUE SOM MUITO ALTO EM UM CLUB NA PISCINA Fale que a viatura indo ao
local não é garantia de que o
som não volte a incomodar.
• Comente. se possível. que o
atendimento será mais eficaz
se a parte reclamante se
dirigir aos policiais quando
estes chegarem no local para
a mediação do conflito ."
-22.7892881	-43.40365648	"SEG SOL 2 INDV EM MOTO TITAN PRETA O ABORDARAM 1 DELES ARMADO SEM CAPACETE. SE RECORDA COR DA ROUPA POREM ESTAVAM DE BERMUDA E CAMISETA. OS QUAIS ROUBARAM CARRO.
SOL JA ENCONTRA-SE NA DP DE NILOPOLIS.
DADOS DO AUTO
PLACA LTZ4494 HONDA CIVIC PRATA COM TETO SOLAR. VIDROS COM INSULFILM "
-22.79304674	-43.32520723	SEG SOL FOI SOLICITADO ANTERIORMENTE VTR PARA SITUAÇÃO DE SOM ALTO. E APÓS VTR IR AO LOCAL E SAIR. INDV AUMENTARAM O SOM MAIS AINDA. COM MÚSICAS DE CONTEÚDO APOLOGIA AO TRÁFICO E OBSCENAS. INFORMA AINDA QUE UM DOS INDVS. QUE É PARDO E  POSSUI CABELO PINTADO DE LOIRO ATUA PARA O TRÁFICO DE ENTORPECENTES NA REGIÃO. 
-22.90765565	-43.11151545	"ABERTO NOVA OC POIS PROTOCOLO 01012017 06401 / 01012017 06482 DEU ERRO.
SEG SOL FOI AGREDIDA PELO IRMÃO. VTR FOI AO LOCAL E INDV NÃO ESTAVA EM CASA E SOL ESTAVA NA DP. SOL RETORNOU E NÃO PODE ENTRAR EM CASA POIS INDV ESTÁ NO LOCAL.SOL ESTÁ NA PORTARIA AGUARDANDO.///SEM MAIS INF"
-22.90475955	-43.25982571	SEG SOL QUE FOI ABORDADO POR 2 INDV (MORENO E BRANCO) (JOVENS FAIXA DE 20 ANOS) ARMADOS DE REVOLVER LEVANDO O SEU AUTO. SAIRÃO EM DIREÇÃO A DIREITA DO TÚNEL  // CHEVROLET SPIN PRETA PLACA LRU-6618 // ESTA COM ARANHADO NO PARA-CHOQUE TRASEIRO DIREITO // SEM MAIS INF
-22.91498188	-42.84706012	SEG SOL. INF QUE ESTA EM DESENTENDIMENTO COM SUA COMPANHEIRA SOL PEDE AJUDA PARA RETIRAR. PEQUENOS PERTENCES (DOCUMENTOS) INF QUE A MESMA ESTAVA AGREDINDO O MESMO INF QUE ESTA SEM DOCUMENTOS NA RUA. DESCALÇO PEDE AJUDA DE UMA VTR. POIS NÃO QUER AGREDIR A MESMA.
-22.92679663	-43.17596912	SEG SOL UM HOMEM AGRIDE NESTE MOMENTO A MULHER NO LOCAL // ESTÃO EM FRENTE AO METRO DO CATETE  NA ESQUINA COM A RUA DO CATETE E FERREIRA VIANA// NUM DADO MOMENTO DO CTT.  SOL INF QUE ELA ESTÁ TENTANDO SE EVADIR EM DIREÇÃO A GLORIA E QUE ESTARIA NA ALTURA DO MUSEU DA REPÚBLICA//
-22.74180581	-43.44555724	"SEG SOL APROX 8 HOMENS FAZENDO BARRICADAS COM TRONCO DE ARVORE NAS RUAS IMPERIO E IMPERADOR. ARMADOS DE PISTOLA.
1 DELES NEGRO ESTA SEMPRE SEM CAMISA VULGO ""BIDUIM""; 
1  MORENO CABELO ENROLADINHO MAGRINHO VULGO ""MANGUEIRINHA"" DE APROX 14 ANOS; 
AMBOS SAO MORADORES DA LOCALIDADE ESTÃO E ESTÃO TRAZENDO TRAFICANTES DA COMUNIDADE DA BACIA; 
1 OUTRO NEGRO VULGO ""FUI""; 
TODOS SÃO USUÁRIOS DE ENTORPECENTES E ENCONTRAM-SE NO LOCAL NESTE MOMENTO E TODOS MORAM NA MESMA RUA (IMPERADOR). TODOS MORAM DO LADO ESQUERDO "
-22.81075929	-43.38888989	"
SOL INF QUE SUA MAE FOI AGREDIDA PELO COMPANHEIRO USUARIO DE DROGA / SOL INF QUE SUA MAE ESTA MACHUCADA/ ORIENTA A ENTRAR EM CONTATO COM O CANAL 180/ INFORMO QUE O PROTOCOLO INFORMADO PARA SOL FOI 01012017 06410. POR QUE NO MOMENTO DE GERAR A OCORRÊNCIA O SISTEMA TRAVOU"
-22.95417655	-43.38514851	SOL INF VEIO PARA O RIO PASSAR O ANO NOVO SEU NAMORADO AGREDIU ELE DESDE ONTEM SOL INF QUE NÃO CONHECE NADA NO RIO SOL ESTA MUITO NERVOSA  O AGRESSOR ESTA NO LOCAL  RUA HIPOLIO DE VASCONCELO 17 B BAIRRO COLONIA Z10 ILHA DO GOVERNADO PROX AO BATALHÃO DA AREA 
-22.87061188	-43.46123444	SEG SOL SOM MUITO ALTO PROVENIENTE DE UMA FESTA QUE ESTÁ HAVENDO NO CONDOMÍNIO . UM TERRAÇO// VIZINHOS JÁ PEDIRAM PARA ABAIXAR MAS NÃO OBTIVERAM SUCESSO// RELATA IDOSOS EM IDADE BEM AVANÇADA NO LOCAL E ESTÁ ATRAPALHANDO MUITO O SOSSEGO ALHEIO// AGUARDA VTR NO LOCAL// SE PRECISO FOR PODE LIGAR PARA ELE
-22.72490936	-43.43748963	SEG SOL TEM UMA MEDIDA PROTETIVA CONTRA SEU IRMÃO QUE É USUÁRIO DE DROGAS. QUE NÃO PODE CHEGAR TANTOS METROS DELA E O MESMO ESTA NESSE MOMENTO DENTRO DE SUA CASA LHE FAZENDO AMEAÇAS .SOL FEZ UM PEDIDO DE NUMERO 06369 E ATÉ O MOMENTO NÃO FOI ATENDIDA 
-22.84937988	-43.47414619	DENUNCIA. INFORMA INDV ESTÁ ESCONDIDO NA CASA NO ENDEREÇO ABAIXO COM A MÃO CORTADA E SUJA DE SANGUE E INFORMOU QUE MATOU UM RAPAZ EM CAXIAS. INDV ESTÁ NO HOSPITAL DE MIGUEL COUTO NESTE MOMENTO. SOL INFORMOU QUE PRIMO MATOU UM HOMEM COM FACÃO NO BAIRRO MARIA HELENA EM CAXIAS. SOL INFORMOU QUE INDV ESTÁ NO HOSPITAL E VAI VOLTAR PARA SUA CASA POREM NÃO QUER INDV NA CASA.
-23.01290827	-43.39181759	SEG SOL HÁ ENTORNO DE 10 INVDS// QUE ESTÃO USANDO ENTORPECENTE NO MOMENTO//  ENDEREÇO CORRETO: AVENIDA; SERNAMBETIBA//  PRÓX; AO POSTO 2.5.  E PRAÇA DO O//  QUIOSQUE ALOHA. PRAIA DA BARRA//  OCORRÊNCIA FOI GERADA( NO PROTOCOLO: 01012016 07819-MEDIANTE PROBLEMAS NO SISTEMA).
-22.77601052	-43.38418729	SOL. INF QUE O FILHO DE SUA VIZINHA ESTÁ AGREDINDO A MÃE .// SOL.  PEDE BREVIDADE POIS O MESMO ESTÁ COM UMA FACA TENTANDO ESFAQUEAR TANTO A MÃE COMO O PAI QUE ESTÁ CAÍDO NO CHÃO.//  SOL. INF QUE INDV. É USUÁRIO DE DROGAS E É EX - PRESIDIARIO .// BREVIDADE 
-22.87055724	-43.4611694	NOVO CONTATO - SOL INF QUE VIZINHO ESTA COM SOM ALTO DESDE ONTEM // SOL INF PODE PROCURA-LO // INF QUE FOI SOLICITAR QUE ELA BAIXASSE E QUASE ENTROU EM ATRITO COM ELE// SOL IRA RECEBER A VTR. SOL INFORMOU QUE ESTÁ NO ENDEREÇO AGUARDANDO.//SEM MAIS INF
-22.83293669	-43.08077104	SEG SOL O IRMÃO AGREDIU A IRMÃ QUE ESTA DE RESGUARDO // NÃO ESTA ARMADO // ESTA NO LOCAL E MUITO AGRESSIVO// SOL INFORMA QUE O PAI FOI PROTEGER A FILHA E O FILHO QUEBROU SEU DEDO E QUE JÁ FOI SOCORRIDO POR PARENTES// SOL PEDE BREVIDADE// A IRMA QUE FOI AGREDIDA ESTA TODA MACHUCADA// TRANS SAMU
-22.73451197	-43.36250267	SOL INF 2 INDIVIDUOS PERDERAM O CONTROLE DE UMA MOTO E COLIDIRAM CONTRA PONTO FIXO "MURO" // SOL INFORMOU QUE OS MESMO ESTAVAM MUITO MACHUCADOS E NO MOMENTO QUE SOL PASSOU INFORMAÇAO DO VEICULOS OS MESMO QUISERAM IR EMBORA // MOTO YAMAHA FACTOR KYB-4771 // SEM MAIS INF
-22.97696454	-43.29053164	SEG SOL CERCA DE 30 INDVS . ALGUNS FANTASIADOS DE ROUPA DE BATE BOLA. ALGUNS MASCARADOS.INVADINDO O ONIBUS 301. SOL NÃO SABE SE ESTÃO ARMADOS. PROX A COMUNIDADE MATA MACHADO.INDVS ESTÇAO ENTRANDO PELA JANELA. FICA NA SUBIDA PARA O ALTO DA BOA VISTA. SEM MAIS.
-22.73666644	-43.48228564	"SEG SOL MARIDO A AGREDIU COM UMA PANELA FERINDO-A NA CABEÇA. 
PRIMA DA SOL TOMOU O TELEFONE DAS MÃOS DELA E RELATA QUE DANIELE ESTA SANGRANDO MUITO NO ROSTO E NA CABEÇA. QUE ELE SAIU DO LOCAL MAS DISSE QUE VAI VOLTAR.
SOL PEDE BREVIDADE POIS ESTA COM OS 4 FILHOS NO LOCAL."
-22.89161563	-43.09815185	SOL. INF QUE NO LOCAL TEM UM  HOMEM  ALTERADO  DENTRO DA LOJA DE CONVENIÊNCIA DO POSTO SHELL .// SOL. INF QUE O MESMO ESTÁ HOSTILIZANDO CLIENTES DO LOCAL E FUNCIONÁRIO // SEM ARMAS.// SOL. ESTÁ SOZINHA COM MAIS OUTRA ATENDENTE E TEME POR SUA INTEGRIDADE FISICA.// CLIENTE SOB EFEITO DE ALCOOL.
-22.79352151	-43.30711842	SOL INF QUE HOMEM QUE FOI FAZER VISITA A PACIENTE AGREDIU VIGILANTE DA PORTARIA //  E AMEAÇOU MÉDICOS E FUNCIONÁRIOS // SOL ISIS (VIGILANTE DA UPA) INFORMOU QUE TRABALHAM ARMADOS E MANTIVERAM DISTÂNCIA DE AGRESSOR PARA NÃO GERAR MAU MAIOR // AGRESSÃO FOI GERADA POR NÃO ESTAR NO PERÍODO DE VISITAÇÃO
-22.90030169	-43.18969095	SOL. LIGA PRA DENUNCIAR   UM INDV. QUE SERIA FORAGIDO DA POLICIA E SUPOSTO "DONO" DO MORRO DO JACARÉ.// SOL. INF QUE INDV. ESTÁ NO LOCAL  COM MAIS DOIS HOMENS ARMADOS.// SEG. SOL. SEU NOME SERIA CLAUDIO MALDONATO  E QUE O MESMO SERIA EQUATORIANO.//  SOL. AFIRMA QUE  ESTE INDV.   TAMBÉM FAZ TRÁFICO DE CRIANÇAS E QUE NO LOCAL TERIAM 06 CRIANÇAS.// ORIENTADA TAMBÉM AO DISQUE DENUNCIA
-22.73324188	-43.36174753	SOL. INF QUE NO LOCAL ESTÁ ACONTECENDO TRÁFICO DE DROGAS.// SOL. INF QUE NO MOMENTO TEM 03 INDVS. COM RÁDIO TRANSMISSORES E MOCHILA COM ENTORPECENTES.//  BERMUDA E SEM CAMISA.// ESTÃO NA ESQUINA DA RUA EMBAIXO DE UMA ARVORE. //  SOL. INF QUE NÃO É UMA COMUNIDADE 
-22.95994421	-43.70420408	SOL PEDE  VIATURA E AMEAÇA QUE SE A VTR NÃO CHEGAR IRÁ MATAR ALGUÉM E DIZ QUE IRÁ INVADIR A RESIDÊNCIA DE ALGUÉM// HOMEM ESTÁ ALTERADO E OUVE- SE DISCUSSÃO NO LOCAL COM UMA MULHER// SOL SSE RECUSA  A DIZER O MOTIVO CONTATO E FINALIZA DIZENDO QUE É PARA CHAMAR O "RABECÃO".
-22.8670041	-43.44181527	SEG SOL  E PLANTONISTA NO HOSPITAL SCHWEITZER ALBER//   ONDE FOI DADO ENTRADO HOJE// PELA MANHÃO H UM INDV;  LESIONADO POR UM DISPARO DE ARMA DE FOGO.  NA MÃO//   O MESMO NO MOMENTO ESTÁ NO CENTRO CIRURGICO//    SOL INF; QUE O MESMO FOI CONDUZI A DP(SOL NÃO SOUBE INF; FOI)//   O MESMO QUE NÃO FOI ALTUADO  PELO EXPETOR DA DP//  E DIREÇÃO DO HOSPITAL  PEDIU AO  MESMO QUE SOLICITASSE UMA VTR PARA O LOCAL.
-22.92379494	-43.19819489	SOL INF QUE NO LOCAL TEM UM BAR ONDE FICAM VÁRIOS BANDIDOS // BAR DA BETH A MESMA ANTERIORMENTE ERA CONHECIDA COMO LOIRA DOS OLHOS VERDES// E HOJE A MESMA ESTÁ DE CABELOS ESCUROS// INCLUSIVE TEM BANDIDOS QUE SÃO DE ALTA PERICULOSIDADE// TRAFICAM E USAM ARMAMENTOS PESADOS.
-22.74030818	-43.47651104	SEG SOL. UMA MOTO YAMAHA KVB 5047 AZUL CUJO SOL TEVE INFORMAÇÃO DE QUE TRATA-SE DE PRODUTO DE ROUBO ESTÁ AGORA NA FRENTE DA CASA DE QUEM COMETEU O ATO// TRATA - SE DE UM HOMEM CUJO VULGO É "BRANQUINHO"   // SOL RELATA QUE HOMEM TRABALHA NA PARTE DA TARDE E PEDE BREVIDADE POIS BREVEMENTE HOMEM ESTARÁ SAINDO PARA TRABALHAR//
-22.80089585	-43.38821138	"FAVOR. DESCONSIDERAR. POIS DURANTE ATENDIMENTO CHEGOU UMA VTR NO LOCAL. QUESTIONADA. SOL INF QUE JÁ HAVIA REALIZADO CONTATO ANTERIOR.////

SOL INF QUE SEU IRMÃO INVADIU SUA CASA E A AGREDIU. INF QUE TAMBÉM AGREDIU SUA FILHA DE 14 ANOS. AO FUNDO DÁ PARA OUVIR OS GRITOS DO AGRESSOR. INF QUE O INDIVÍDUO ESTÁ SOB EFEITO DE ENTORPECENTES."
-22.90582483	-43.19293014	SEG SOL 3 INDVS (MORENO.CABELO CACHEADO LOIRO.BERMUDA PRETA E CAMISA AZUL . OUTRO DE BONÉ PRETO.NEGRO TENIS DA ADIDAS.BERMUDÃO BRANCO E CAMISA BRANCA ESTAMPADA E O TERCEIRO INDV MORENO.CAMISA CINZA.BERMUDA VERMELHA E RELÓGIO PRETO NO BRAÇO) ESTÃO REALIZANDO ROUBOS A PESSOAS NO LOCAL . INF QUE AVISTOU ELES CORRENDO ATRÁS DE IDOSAS E MULHERES COM BOLSAS PARA ROUBÁ-LAS.//  
-22.83757374	-43.06278353	SEG SOL O SEU MARIDO FOI AGREDIR NA SUA FILHA E A SOL ENTROU NA FRENTE. FOI AGREDIDA POR ELE E MANDOU A SOL IR EMBORA  COM SUA FILHA MAIS  NÃO DEIXOU A SOL LEVAR O FILHO DE DOIS ANOS.QUE NÃO É SEU FILHO./A SOL AGUARDA A VTR PROX A RESIDENCIA DO MARIDO.ESTA MUITO NERVOSA E PEDE BREVIDADE/AGUARDA NO POSTO BARREIRAS.
-22.80382053	-43.38187528	SEG SOL  TEM MAIS DE 6 INDIVÍDUOS VENDE ENTORPECENTES NO LOCAL . SOL INFORMOU QUE ELES ESCONDEM OS ENTORPECENTES NO MURO DO BECO DENTRO DOS TIJOLOS.SOL SOUBE QUE UM SE CHAMA RAFAEL . QUE É ALTO E TEM CABELO ENROLADO E O MESMO POSSUI RÁDIO TRANSMISSOR. SEM MAIS INFORMAÇÕES
-22.74347382	-43.47980976	SOL INF QUE 2 IND ENTRARAM EM SUA RUA COM ARMAS EM PUNHO. UMA PISTO E UMA ARMA LONGA // IND 1 - GORDO. SEM CAMISA. DE BERMUDA (PISTOLA)///  IND 2 - MAGRO. SEM CAMISA. (ARMA LONGA) /// SOL INF QUE IND PODEM ESTAR NO "BAR DO RATO" ENTRE A RUA TIBIRIÇA E RUA PAI ROBERTO 
-22.72105078	-43.51763964	SOL. INF. FEZ UMA DENUNCIA DE UM INDIV QUE ESTA COM SOM ALTO NA RUA E PRESENCIOU VTR CONVERSANDO COM O INDIV. POREM NADA FOI RESOLVIDO O MESMO NÃO ABAIXOU O SOM E VTR SAIU DO LOCAL. SOL PEDE POR FAVOR QUE MANDE OUTRA VTR NO LOCAL POIS SEUS PAIS SÃO IDOSOS E NÃO ESTÃO AGUENTANDO TANTO BARULHO.
-22.67710444	-43.24744463	SEG SOL UM INDV ESTÁ MEXENDO NOS CAIXAS ELETRÔNICOS DA AGÊNCIA BANCÁRIA. SOL INFO QUE INDV MEXE NA PARTE DE SAÍDA DE CÉLULAS DE VÁRIOS CAIXAS. TEME QUE ESTEJA INSERINDO ALGUM DISPOSITIVO.   ///  INFORMA TRATAR-SE DE UM INDV NEGRO. SEM CAMISA  USANDO CHINELOS E BERMUDA. / SOL SAIU DA AGÊNCIA E INDV PERMANECEU NO LOCAL.
-22.86389027	-43.43481209	SEG SOL INF QUE ESTA EM UM COLETIVO DA EMPRESA TRELL DE Nº 165302 CENTRO / DUQUE DE CAXIAS. INF QUE UM CASAL DE PASSAGEIROS PERDERAM UMA CARTEIRA E SOL INF QUE CASAL SE DIRIGIRAM PARA RODOVIÁRIA NOVO RIO LEVANDO O MOTORISTA. DEIXANDO O COLETIVO PARADO COM 20 PASSAGEIROS DENTRO NA AVENIDA BRASIL SENTINDO BAIXADA SOL PEDE AJUDA DE UMA VTR POIS PASSAGEIROS ESTÃO NO COLETIVO PARADO NO LOCAL // 
-22.95757375	-43.33116006	SEG SOL SOM MUITO ALTO PROVENIENTE DE RESIDÊNCIA SOB A SUA CASA. // SOL INFO QUE OCORREU DURANTE TODA A MADRUGADA. PAROU ÀS 6H00 E RETORNOU A OCORRER AO MEIO-DIA. PERMANECENDO ATÉ O MOMENTO. / SOL INFO QUE JÁ FALOU COM O RESPONSÁVEL. MAS SITUAÇÃO CONTINUA. /// CHAMADA FOI INTERROMPIDA SEM INFORMAÇÃO DO NOME DA SOLICITANTE E REFERÊNCIA DO ENDEREÇO.
-23.00581591	-43.49033867	SEG SOL INFORMA QUE INDV ALCOOLIZADO EM AUTO HONDA CIVIC PRETO PL:KQJ 9751 . COLIDIU EM AUTO TOYOTA COROLA PL:KWR 8633 QUE ESTAVA ESTACIONADO NA RUA PERDEU CONTROLE E ENTROU EM SUA PAREDE . SOL INF QUE MOTORISTA ESTA FERIDO E TENTANDO FUGIR DO LOCAL.// SOL AGUARDA VTR.//
-22.92616422	-43.36835861	"CAB CARLO ALBERTO ANDRE  //RG 351996 // COMANDO DA  AERONÁUTICA//
SEG SOL HÁ UMA AÇÃO JUDICIAL CONTRA SEU VIZINHO POREM ELES CONTINUA COM O COM ALTO SOL AGUARDA A VTR NO LOCAL. SOL PEDE UMA BREVIDADE POIS SEU PAI ESTA PASSANDO MAL DEVIDO AO ATRITO NO LOCAL "
-22.75968459	-43.47138747	SEG SOL EQUIPE DA LIGHT ESTÁ SENDO AMEAÇADA E IMPEDIDA DE SAIR DO LOCAL POR CLIENTE QUE MORA NO LOCAL.// SOL INF QUE JÁ FIZERAM O SERVIÇO QUE LHES CABEM . PORÉM CLIENTE PRECISA CONTRATAR ALGUÉM PARA TROCAR FIAÇÃO ELÉTRICA INTERNA DA RESIDENCIA QUE SE ENCONTRA COM DEFEITO E O MESMO NÃO ACEITA A SITUAÇÃO E QUER LHES OBRIGAR A FAZER O SERVIÇO DENTRO DE SUA CASA A QUAL NÃO CABE A LIGHT RESOLVER.// SOL AGUARDA VTR.
-22.73834429	-43.28824091	SEG SOL O MEDICO NÃO EXAMINOU A CRIANÇA E A ENFERMEIRA QUE EXAMINOU (SÓ MEDIU A TEMPERATURA)DISSE QUE A CRIANÇA NÃO TEM RISCO DE VIDA E NÃO VAI PODER SER ATENDIDA./SOL FOI A ASSISTENTE SOCIAL E PEDIU PARA PROCURAR O CHEFE DE ATENDIMENTO QUE NÃO EXAMINOU A CRIANÇA. OC ANTERIOR.01012017 09643//OCORRE NO HOSPITAL ADÃO PEREIRA NUNES. SEM MAIS.
-22.96876145	-43.18585417	SOL INF QUE QUASE FOI ROUBADO POR INVD. QUE ESTÁ DE CAMISETA VERDE. MORENO. ESTATURA MEDIANA E OUTRO INVD DE BERMUDA E SEM CAMISA. SOL DIZ QUE DEIXOU O AUTO NO LOCAL. MAS NÃO CONSEGUE VER OS INVDS NO LOCAL. MAS ACREDITA QUE ESTEJAM POR PERTO. SEM MAIS.  
-22.89944668	-43.25808661	SEG SOL INF QUE ESTÃO EM UMA CONFRATERNIZAÇÃO DE FIM DE ANO. E CHEGOU A VIZINHA( 14 ANOS) PEDINDO AJUDA . SEGUNDO A PRÓPRIA VÍTIMA INF. QUE ESTÁ SENDO MOLESTADA POR UM DOS NAMORADOS DA MÃE  // A MÃE CHEGOU NO LOCAL QUERENDO LEVAR A JOVEM  DE VOLTA PARA CASA E A MESMA ESTÁ TEMEROSA NO LOCAL E NÃO QUER IR.
-22.80907182	-43.18710089	"SEG SOL O NAMORADO DE SUA IRMÃ LHE AGREDIU E NÃO ESTÁ CONSEGUINDO LEVANTAR DA CAMA. SEG SOL OS PMS DA VTR ESTÃO BEBENDO CERVEJA COM O AGRESSOR NO LOCAL. 
ORIENTEI A ENTRAR EM CTT COM A CORREGEDORIA DA POLÍCIA MILITAR. // 
SEG SOL O AGRESSOR SE CHAMA MARCOS (BRANCO. ESTATURA MÉDIA. BOA COMPLEIÇÃO FÍSICA E VESTINDO SEM CAMISA E DE SHORT CINZA. APROX 35 ANOS) // O SOL INF QUE ESTÁ DENTRO DE CASA. POIS ESTÁ MUITO MACHUCADO E JÁ SOLICITOU O SAMU. // 
HÁ OUTRAS OC REGISTRADAS ANTERIORES E O SOL NÃO TEVE O ATENDIMENTO SEGUNDO O MESMO. // SEM MAIS"
