series_name,date,value
T23,2001-08-01,0
T23,2001-09-01,0
T23,2001-10-01,0
T23,2001-11-01,0
T23,2001-12-01,0
T23,2002-01-01,0
T23,2002-02-01,0
T23,2002-03-01,0
T24,1998-01-01,0
T24,1998-02-01,0
T24,1998-03-01,0
T24,1998-04-01,0
T24,1998-05-01,0
T24,1998-06-01,0
T24,1998-07-01,0
T24,1998-08-01,0
T24,1998-09-01,0
T24,1998-10-01,0
T24,1998-11-01,0
T24,1998-12-01,0
T24,1999-01-01,0
T24,1999-02-01,0
T24,1999-03-01,0
T24,1999-04-01,0
T24,1999-05-01,0
T24,1999-06-01,0
T24,1999-07-01,0
T24,1999-08-01,0
T24,1999-09-01,0
T24,1999-10-01,0
T24,1999-11-01,0
T24,1999-12-01,0
T24,2000-01-01,0
T24,2000-02-01,0
T24,2000-03-01,0
T24,2000-04-01,0
T24,2000-05-01,1
T24,2000-06-01,0
T24,2000-07-01,0
T24,2000-08-01,0
T24,2000-09-01,0
T24,2000-10-01,0
T24,2000-11-01,1
T24,2000-12-01,0
T24,2001-01-01,0
T24,2001-02-01,0
T24,2001-03-01,0
T24,2001-04-01,0
T24,2001-05-01,0
T24,2001-06-01,0
T24,2001-07-01,0
T24,2001-08-01,0
T24,2001-09-01,0
T24,2001-10-01,0
T24,2001-11-01,1
T24,2001-12-01,0
T24,2002-01-01,0
T24,2002-02-01,0
T24,2002-03-01,0
T25,1998-01-01,0
T25,1998-02-01,0
T25,1998-03-01,0
T25,1998-04-01,0
T25,1998-05-01,0
T25,1998-06-01,0
T25,1998-07-01,0
T25,1998-08-01,0
T25,1998-09-01,0
T25,1998-10-01,0
T25,1998-11-01,0
T25,1998-12-01,0
T25,1999-01-01,0
T25,1999-02-01,0
T25,1999-03-01,0
T25,1999-04-01,0
T25,1999-05-01,0
T25,1999-06-01,0
T25,1999-07-01,0
T25,1999-08-01,0
T25,1999-09-01,0
T25,1999-10-01,0
T25,1999-11-01,0
T25,1999-12-01,0
T25,2000-01-01,0
T25,2000-02-01,0
T25,2000-03-01,0
T25,2000-04-01,0
T25,2000-05-01,1
T25,2000-06-01,0
T25,2000-07-01,1
T25,2000-08-01,0
T25,2000-09-01,0
T25,2000-10-01,0
T25,2000-11-01,0
T25,2000-12-01,0
T25,2001-01-01,0
T25,2001-02-01,0
T25,2001-03-01,0
T25,2001-04-01,0
T25,2001-05-01,0
T25,2001-06-01,0
T25,2001-07-01,0
T25,2001-08-01,1
T25,2001-09-01,0
T25,2001-10-01,0
T25,2001-11-01,0
T25,2001-12-01,0
T25,2002-01-01,0
T25,2002-02-01,0
T25,2002-03-01,0
T26,1998-01-01,0
T26,1998-02-01,0
T26,1998-03-01,0
T26,1998-04-01,0
T26,1998-05-01,0
T26,1998-06-01,0
T26,1998-07-01,0
T26,1998-08-01,0
T26,1998-09-01,0
T26,1998-10-01,0
T26,1998-11-01,0
T26,1998-12-01,0
T26,1999-01-01,0
T26,1999-02-01,0
T26,1999-03-01,0
T26,1999-04-01,0
T26,1999-05-01,0
T26,1999-06-01,0
T26,1999-07-01,0
T26,1999-08-01,0
T26,1999-09-01,0
T26,1999-10-01,0
T26,1999-11-01,0
T26,1999-12-01,0
T26,2000-01-01,0
T26,2000-02-01,0
T26,2000-03-01,2
T26,2000-04-01,0
T26,2000-05-01,0
T26,2000-06-01,0
T26,2000-07-01,0
T26,2000-08-01,0
T26,2000-09-01,0
T26,2000-10-01,0
T26,2000-11-01,0
T26,2000-12-01,0
T26,2001-01-01,0
T26,2001-02-01,0
T26,2001-03-01,0
T26,2001-04-01,0
T26,2001-05-01,0
T26,2001-06-01,1
T26,2001-07-01,0
T26,2001-08-01,0
T26,2001-09-01,0
T26,2001-10-01,0
T26,2001-11-01,0
T26,2001-12-01,0
T26,2002-01-01,0
T26,2002-02-01,0
T26,2002-03-01,0
T27,1998-01-01,0
T27,1998-02-01,0
T27,1998-03-01,0
T27,1998-04-01,0
T27,1998-05-01,0
T27,1998-06-01,0
T27,1998-07-01,0
T27,1998-08-01,0
T27,1998-09-01,0
T27,1998-10-01,0
T27,1998-11-01,0
T27,1998-12-01,0
T27,1999-01-01,0
T27,1999-02-01,0
T27,1999-03-01,0
T27,1999-04-01,0
T27,1999-05-01,0
T27,1999-06-01,0
T27,1999-07-01,0
T27,1999-08-01,0
T27,1999-09-01,1
T27,1999-10-01,0
T27,1999-11-01,0
T27,1999-12-01,0
T27,2000-01-01,0
T27,2000-02-01,0
T27,2000-03-01,0
T27,2000-04-01,0
T27,2000-05-01,0
T27,2000-06-01,1
T27,2000-07-01,0
T27,2000-08-01,0
T27,2000-09-01,1
T27,2000-10-01,0
T27,2000-11-01,0
T27,2000-12-01,0
T27,2001-01-01,0
T27,2001-02-01,0
T27,2001-03-01,0
T27,2001-04-01,0
T27,2001-05-01,0
T27,2001-06-01,0
T27,2001-07-01,0
T27,2001-08-01,0
T27,2001-09-01,0
T27,2001-10-01,0
T27,2001-11-01,0
T27,2001-12-01,0
T27,2002-01-01,0
T27,2002-02-01,0
T27,2002-03-01,0
T28,1998-01-01,0
T28,1998-02-01,0
T28,1998-03-01,0
T28,1998-04-01,0
T28,1998-05-01,0
T28,1998-06-01,0
T28,1998-07-01,1
T28,1998-08-01,1
T28,1998-09-01,0
T28,1998-10-01,0
T28,1998-11-01,0
T28,1998-12-01,0
T28,1999-01-01,0
T28,1999-02-01,0
T28,1999-03-01,0
T28,1999-04-01,0
T28,1999-05-01,0
T28,1999-06-01,0
T28,1999-07-01,1
T28,1999-08-01,0
T28,1999-09-01,0
T28,1999-10-01,0
T28,1999-11-01,0
T28,1999-12-01,0
T28,2000-01-01,0
T28,2000-02-01,0
T28,2000-03-01,0
T28,2000-04-01,0
T28,2000-05-01,0
T28,2000-06-01,0
T28,2000-07-01,0
T28,2000-08-01,0
T28,2000-09-01,0
T28,2000-10-01,0
T28,2000-11-01,0
T28,2000-12-01,0
T28,2001-01-01,0
T28,2001-02-01,0
T28,2001-03-01,0
T28,2001-04-01,0
T28,2001-05-01,0
T28,2001-06-01,0
T28,2001-07-01,0
T28,2001-08-01,0
T28,2001-09-01,0
T28,2001-10-01,0
T28,2001-11-01,0
T28,2001-12-01,0
T28,2002-01-01,0
T28,2002-02-01,0
T28,2002-03-01,0
T29,1998-01-01,0
T29,1998-02-01,0
T29,1998-03-01,0
T29,1998-04-01,0
T29,1998-05-01,0
T29,1998-06-01,0
T29,1998-07-01,0
T29,1998-08-01,0
T29,1998-09-01,0
T29,1998-10-01,0
T29,1998-11-01,0
T29,1998-12-01,0
T29,1999-01-01,0
T29,1999-02-01,0
T29,1999-03-01,0
T29,1999-04-01,0
T29,1999-05-01,0
T29,1999-06-01,0
T29,1999-07-01,0
T29,1999-08-01,1
T29,1999-09-01,0
T29,1999-10-01,0
T29,1999-11-01,0
T29,1999-12-01,0
T29,2000-01-01,0
T29,2000-02-01,0
T29,2000-03-01,0
T29,2000-04-01,0
T29,2000-05-01,0
T29,2000-06-01,0
T29,2000-07-01,0
T29,2000-08-01,0
T29,2000-09-01,0
T29,2000-10-01,0
T29,2000-11-01,0
T29,2000-12-01,0
T29,2001-01-01,0
T29,2001-02-01,1
T29,2001-03-01,0
T29,2001-04-01,0
T29,2001-05-01,0
T29,2001-06-01,0
T29,2001-07-01,0
T29,2001-08-01,1
T29,2001-09-01,0
T29,2001-10-01,0
T29,2001-11-01,0
T29,2001-12-01,0
T29,2002-01-01,0
T29,2002-02-01,0
T29,2002-03-01,0
T30,1998-01-01,0
T30,1998-02-01,0
T30,1998-03-01,0
T30,1998-04-01,0
T30,1998-05-01,0
T30,1998-06-01,0
T30,1998-07-01,0
T30,1998-08-01,0
T30,1998-09-01,0
T30,1998-10-01,0
T30,1998-11-01,0
T30,1998-12-01,0
T30,1999-01-01,0
T30,1999-02-01,0
T30,1999-03-01,0
T30,1999-04-01,0
T30,1999-05-01,0
T30,1999-06-01,1
T30,1999-07-01,1
T30,1999-08-01,0
T30,1999-09-01,0
T30,1999-10-01,0
T30,1999-11-01,0
T30,1999-12-01,0
T30,2000-01-01,0
T30,2000-02-01,0
T30,2000-03-01,0
T30,2000-04-01,0
T30,2000-05-01,0
T30,2000-06-01,0
T30,2000-07-01,0
T30,2000-08-01,0
T30,2000-09-01,0
T30,2000-10-01,0
T30,2000-11-01,0
T30,2000-12-01,0
T30,2001-01-01,0
T30,2001-02-01,0
T30,2001-03-01,0
T30,2001-04-01,0
T30,2001-05-01,0
T30,2001-06-01,0
T30,2001-07-01,0
T30,2001-08-01,0
T30,2001-09-01,0
T30,2001-10-01,0
T30,2001-11-01,0
T30,2001-12-01,0
T30,2002-01-01,1
T30,2002-02-01,0
T30,2002-03-01,0
T31,1998-01-01,0
T31,1998-02-01,0
T31,1998-03-01,1
T31,1998-04-01,0
T31,1998-05-01,0
T31,1998-06-01,0
T31,1998-07-01,0
T31,1998-08-01,0
T31,1998-09-01,0
T31,1998-10-01,0
T31,1998-11-01,0
T31,1998-12-01,0
T31,1999-01-01,0
T31,1999-02-01,0
T31,1999-03-01,0
T31,1999-04-01,2
T31,1999-05-01,0
T31,1999-06-01,0
T31,1999-07-01,0
T31,1999-08-01,0
T31,1999-09-01,0
T31,1999-10-01,0
T31,1999-11-01,0
T31,1999-12-01,0
T31,2000-01-01,0
T31,2000-02-01,0
T31,2000-03-01,0
T31,2000-04-01,0
T31,2000-05-01,0
T31,2000-06-01,0
T31,2000-07-01,0
T31,2000-08-01,0
T31,2000-09-01,0
T31,2000-10-01,0
T31,2000-11-01,0
T31,2000-12-01,0
T31,2001-01-01,0
T31,2001-02-01,0
T31,2001-03-01,0
T31,2001-04-01,0
T31,2001-05-01,0
T31,2001-06-01,0
T31,2001-07-01,0
T31,2001-08-01,0
T31,2001-09-01,0
T31,2001-10-01,0
T31,2001-11-01,0
T31,2001-12-01,0
T31,2002-01-01,0
T31,2002-02-01,0
T31,2002-03-01,0
T32,1998-01-01,0
T32,1998-02-01,0
T32,1998-03-01,0
T32,1998-04-01,0
T32,1998-05-01,0
T32,1998-06-01,0
T32,1998-07-01,0
T32,1998-08-01,0
T32,1998-09-01,0
T32,1998-10-01,0
T32,1998-11-01,0
T32,1998-12-01,0
T32,1999-01-01,0
T32,1999-02-01,0
T32,1999-03-01,1
T32,1999-04-01,0
T32,1999-05-01,0
T32,1999-06-01,0
T32,1999-07-01,0
T32,1999-08-01,0
T32,1999-09-01,0
T32,1999-10-01,0
T32,1999-11-01,0
T32,1999-12-01,0
T32,2000-01-01,1
T32,2000-02-01,1
T32,2000-03-01,0
T32,2000-04-01,0
T32,2000-05-01,0
T32,2000-06-01,0
T32,2000-07-01,0
T32,2000-08-01,0
T32,2000-09-01,0
T32,2000-10-01,0
T32,2000-11-01,0
T32,2000-12-01,0
T32,2001-01-01,0
T32,2001-02-01,0
T32,2001-03-01,0
T32,2001-04-01,0
T32,2001-05-01,0
T32,2001-06-01,0
T32,2001-07-01,0
T32,2001-08-01,0
T32,2001-09-01,0
T32,2001-10-01,0
T32,2001-11-01,0
T32,2001-12-01,0
T32,2002-01-01,0
T32,2002-02-01,0
T32,2002-03-01,0
T33,1998-01-01,0
T33,1998-02-01,0
T33,1998-03-01,0
T33,1998-04-01,0
T33,1998-05-01,0
T33,1998-06-01,0
T33,1998-07-01,0
T33,1998-08-01,0
T33,1998-09-01,2
T33,1998-10-01,0
T33,1998-11-01,0
T33,1998-12-01,0
T33,1999-01-01,0
T33,1999-02-01,0
T33,1999-03-01,0
T33,1999-04-01,0
T33,1999-05-01,0
T33,1999-06-01,0
T33,1999-07-01,0
T33,1999-08-01,0
T33,1999-09-01,0
T33,1999-10-01,0
T33,1999-11-01,0
T33,1999-12-01,1
T33,2000-01-01,0
T33,2000-02-01,0
T33,2000-03-01,0
T33,2000-04-01,0
T33,2000-05-01,0
T33,2000-06-01,0
T33,2000-07-01,0
T33,2000-08-01,0
T33,2000-09-01,0
T33,2000-10-01,0
T33,2000-11-01,0
T33,2000-12-01,0
T33,2001-01-01,0
T33,2001-02-01,0
T33,2001-03-01,0
T33,2001-04-01,0
T33,2001-05-01,0
T33,2001-06-01,0
T33,2001-07-01,0
T33,2001-08-01,0
T33,2001-09-01,0
T33,2001-10-01,0
T33,2001-11-01,0
T33,2001-12-01,0
T33,2002-01-01,0
T33,2002-02-01,0
T33,2002-03-01,0
T34,1998-01-01,0
T34,1998-02-01,0
T34,1998-03-01,0
T34,1998-04-01,0
T34,1998-05-01,0
T34,1998-06-01,0
T34,1998-07-01,0
T34,1998-08-01,0
T34,1998-09-01,0
T34,1998-10-01,0
T34,1998-11-01,0
T34,1998-12-01,0
T34,1999-01-01,0
T34,1999-02-01,1
T34,1999-03-01,0
T34,1999-04-01,0
T34,1999-05-01,0
T34,1999-06-01,0
T34,1999-07-01,0
T34,1999-08-01,0
T34,1999-09-01,0
T34,1999-10-01,0
T34,1999-11-01,0
T34,1999-12-01,0
T34,2000-01-01,1
T34,2000-02-01,0
T34,2000-03-01,0
T34,2000-04-01,0
T34,2000-05-01,0
T34,2000-06-01,0
T34,2000-07-01,0
T34,2000-08-01,0
T34,2000-09-01,0
T34,2000-10-01,0
T34,2000-11-01,0
T34,2000-12-01,0
T34,2001-01-01,0
T34,2001-02-01,0
T34,2001-03-01,0
T34,2001-04-01,0
T34,2001-05-01,0
T34,2001-06-01,0
T34,2001-07-01,0
T34,2001-08-01,0
T34,2001-09-01,0
T34,2001-10-01,0
T34,2001-11-01,1
T34,2001-12-01,0
T34,2002-01-01,0
T34,2002-02-01,0
T34,2002-03-01,0
T35,1998-01-01,0
T35,1998-02-01,0
T35,1998-03-01,0
T35,1998-04-01,0
T35,1998-05-01,0
T35,1998-06-01,0
T35,1998-07-01,0
T35,1998-08-01,0
T35,1998-09-01,0
T35,1998-10-01,0
T35,1998-11-01,1
T35,1998-12-01,0
T35,1999-01-01,0
T35,1999-02-01,0
T35,1999-03-01,0
T35,1999-04-01,0
T35,1999-05-01,0
T35,1999-06-01,0
T35,1999-07-01,0
T35,1999-08-01,0
T35,1999-09-01,0
T35,1999-10-01,0
T35,1999-11-01,0
T35,1999-12-01,0
T35,2000-01-01,0
T35,2000-02-01,0
T35,2000-03-01,0
T35,2000-04-01,0
T35,2000-05-01,0
T35,2000-06-01,0
T35,2000-07-01,1
T35,2000-08-01,0
T35,2000-09-01,0
T35,2000-10-01,0
T35,2000-11-01,0
T35,2000-12-01,0
T35,2001-01-01,0
T35,2001-02-01,0
T35,2001-03-01,0
T35,2001-04-01,0
T35,2001-05-01,0
T35,2001-06-01,0
T35,2001-07-01,0
T35,2001-08-01,0
T35,2001-09-01,0
T35,2001-10-01,0
T35,2001-11-01,1
T35,2001-12-01,0
T35,2002-01-01,0
T35,2002-02-01,0
T35,2002-03-01,0
T36,1998-01-01,0
T36,1998-02-01,0
T36,1998-03-01,0
T36,1998-04-01,0
T36,1998-05-01,0
T36,1998-06-01,0
T36,1998-07-01,0
T36,1998-08-01,0
T36,1998-09-01,0
T36,1998-10-01,0
T36,1998-11-01,0
T36,1998-12-01,0
T36,1999-01-01,1
T36,1999-02-01,0
T36,1999-03-01,1
T36,1999-04-01,0
T36,1999-05-01,0
T36,1999-06-01,1
T36,1999-07-01,0
T36,1999-08-01,0
T36,1999-09-01,0
T36,1999-10-01,0
T36,1999-11-01,0
T36,1999-12-01,0
T36,2000-01-01,0
T36,2000-02-01,0
T36,2000-03-01,0
T36,2000-04-01,0
T36,2000-05-01,0
T36,2000-06-01,0
T36,2000-07-01,0
T36,2000-08-01,0
T36,2000-09-01,0
T36,2000-10-01,0
T36,2000-11-01,0
T36,2000-12-01,0
T36,2001-01-01,0
T36,2001-02-01,0
T36,2001-03-01,0
T36,2001-04-01,0
T36,2001-05-01,0
T36,2001-06-01,0
T36,2001-07-01,0
T36,2001-08-01,0
T36,2001-09-01,0
T36,2001-10-01,0
T36,2001-11-01,0
T36,2001-12-01,0
T36,2002-01-01,0
T36,2002-02-01,0
T36,2002-03-01,0
T37,1998-01-01,0
T37,1998-02-01,0
T37,1998-03-01,0
T37,1998-04-01,0
T37,1998-05-01,0
T37,1998-06-01,0
T37,1998-07-01,0
T37,1998-08-01,1
T37,1998-09-01,1
T37,1998-10-01,0
T37,1998-11-01,0
T37,1998-12-01,0
T37,1999-01-01,0
T37,1999-02-01,0
T37,1999-03-01,1
T37,1999-04-01,0
T37,1999-05-01,0
T37,1999-06-01,0
T37,1999-07-01,0
T37,1999-08-01,0
T37,1999-09-01,0
T37,1999-10-01,0
T37,1999-11-01,0
T37,1999-12-01,0
T37,2000-01-01,0
T37,2000-02-01,0
T37,2000-03-01,0
T37,2000-04-01,0
T37,2000-05-01,0
T37,2000-06-01,0
T37,2000-07-01,0
T37,2000-08-01,0
T37,2000-09-01,0
T37,2000-10-01,0
T37,2000-11-01,0
T37,2000-12-01,0
T37,2001-01-01,0
T37,2001-02-01,0
T37,2001-03-01,0
T37,2001-04-01,0
T37,2001-05-01,0
T37,2001-06-01,0
T37,2001-07-01,0
T37,2001-08-01,0
T37,2001-09-01,0
T37,2001-10-01,0
T37,2001-11-01,0
T37,2001-12-01,0
T37,2002-01-01,0
T37,2002-02-01,0
T37,2002-03-01,0
T38,1998-01-01,0
T38,1998-02-01,1
T38,1998-03-01,1
T38,1998-04-01,0
T38,1998-05-01,0
T38,1998-06-01,0
T38,1998-07-01,0
T38,1998-08-01,0
T38,1998-09-01,0
T38,1998-10-01,0
T38,1998-11-01,0
T38,1998-12-01,0
T38,1999-01-01,0
T38,1999-02-01,0
T38,1999-03-01,0
T38,1999-04-01,0
T38,1999-05-01,0
T38,1999-06-01,0
T38,1999-07-01,0
T38,1999-08-01,0
T38,1999-09-01,0
T38,1999-10-01,0
T38,1999-11-01,0
T38,1999-12-01,0
T38,2000-01-01,0
T38,2000-02-01,0
T38,2000-03-01,1
T38,2000-04-01,0
T38,2000-05-01,0
T38,2000-06-01,0
T38,2000-07-01,0
T38,2000-08-01,0
T38,2000-09-01,0
T38,2000-10-01,0
T38,2000-11-01,0
T38,2000-12-01,0
T38,2001-01-01,0
T38,2001-02-01,0
T38,2001-03-01,0
T38,2001-04-01,0
T38,2001-05-01,0
T38,2001-06-01,0
T38,2001-07-01,0
T38,2001-08-01,0
T38,2001-09-01,0
T38,2001-10-01,0
T38,2001-11-01,0
T38,2001-12-01,0
T38,2002-01-01,0
T38,2002-02-01,0
T38,2002-03-01,0
T39,1998-01-01,0
T39,1998-02-01,1
T39,1998-03-01,0
T39,1998-04-01,0
T39,1998-05-01,0
T39,1998-06-01,0
T39,1998-07-01,0
T39,1998-08-01,0
T39,1998-09-01,0
T39,1998-10-01,0
T39,1998-11-01,0
T39,1998-12-01,0
T39,1999-01-01,0
T39,1999-02-01,0
T39,1999-03-01,0
T39,1999-04-01,0
T39,1999-05-01,0
T39,1999-06-01,0
T39,1999-07-01,0
T39,1999-08-01,0
T39,1999-09-01,0
T39,1999-10-01,0
T39,1999-11-01,0
T39,1999-12-01,0
T39,2000-01-01,0
T39,2000-02-01,0
T39,2000-03-01,0
T39,2000-04-01,0
T39,2000-05-01,0
T39,2000-06-01,0
T39,2000-07-01,0
T39,2000-08-01,1
T39,2000-09-01,0
T39,2000-10-01,0
T39,2000-11-01,0
T39,2000-12-01,0
T39,2001-01-01,0
T39,2001-02-01,0
T39,2001-03-01,0
T39,2001-04-01,0
T39,2001-05-01,0
T39,2001-06-01,0
T39,2001-07-01,0
T39,2001-08-01,0
T39,2001-09-01,0
T39,2001-10-01,0
T39,2001-11-01,1
T39,2001-12-01,0
T39,2002-01-01,0
T39,2002-02-01,0
T39,2002-03-01,0
T40,1998-01-01,0
T40,1998-02-01,0
T40,1998-03-01,0
T40,1998-04-01,0
T40,1998-05-01,0
T40,1998-06-01,0
T40,1998-07-01,0
T40,1998-08-01,2
T40,1998-09-01,0
T40,1998-10-01,0
T40,1998-11-01,0
T40,1998-12-01,0
T40,1999-01-01,0
T40,1999-02-01,0
T40,1999-03-01,0
T40,1999-04-01,0
T40,1999-05-01,0
T40,1999-06-01,0
T40,1999-07-01,0
T40,1999-08-01,0
T40,1999-09-01,0
T40,1999-10-01,0
T40,1999-11-01,0
T40,1999-12-01,0
T40,2000-01-01,0
T40,2000-02-01,0
T40,2000-03-01,0
T40,2000-04-01,0
T40,2000-05-01,0
T40,2000-06-01,0
T40,2000-07-01,0
T40,2000-08-01,0
T40,2000-09-01,0
T40,2000-10-01,0
T40,2000-11-01,0
T40,2000-12-01,0
T40,2001-01-01,0
T40,2001-02-01,0
T40,2001-03-01,0
T40,2001-04-01,0
T40,2001-05-01,0
T40,2001-06-01,1
T40,2001-07-01,0
T40,2001-08-01,0
T40,2001-09-01,0
T40,2001-10-01,0
T40,2001-11-01,0
T40,2001-12-01,0
T40,2002-01-01,0
T40,2002-02-01,0
T40,2002-03-01,0
T41,1998-01-01,0
T41,1998-02-01,0
T41,1998-03-01,0
T41,1998-04-01,0
T41,1998-05-01,0
T41,1998-06-01,0
T41,1998-07-01,0
T41,1998-08-01,0
T41,1998-09-01,0
T41,1998-10-01,0
T41,1998-11-01,0
T41,1998-12-01,0
T41,1999-01-01,0
T41,1999-02-01,0
T41,1999-03-01,0
T41,1999-04-01,0
T41,1999-05-01,0
T41,1999-06-01,0
T41,1999-07-01,0
T41,1999-08-01,0
T41,1999-09-01,0
T41,1999-10-01,0
T41,1999-11-01,1
T41,1999-12-01,0
T41,2000-01-01,0
T41,2000-02-01,0
T41,2000-03-01,0
T41,2000-04-01,0
T41,2000-05-01,1
T41,2000-06-01,0
T41,2000-07-01,0
T41,2000-08-01,0
T41,2000-09-01,0
T41,2000-10-01,0
T41,2000-11-01,0
T41,2000-12-01,0
T41,2001-01-01,0
T41,2001-02-01,0
T41,2001-03-01,0
T41,2001-04-01,0
T41,2001-05-01,0
T41,2001-06-01,1
T41,2001-07-01,0
T41,2001-08-01,0
T41,2001-09-01,0
T41,2001-10-01,0
T41,2001-11-01,0
T41,2001-12-01,0
T41,2002-01-01,0
T41,2002-02-01,0
T41,2002-03-01,0
T42,1998-01-01,0
T42,1998-02-01,0
T42,1998-03-01,0
T42,1998-04-01,0
T42,1998-05-01,0
T42,1998-06-01,0
T42,1998-07-01,0
T42,1998-08-01,0
T42,1998-09-01,0
T42,1998-10-01,0
T42,1998-11-01,0
T42,1998-12-01,0
T42,1999-01-01,0
T42,1999-02-01,0
T42,1999-03-01,0
T42,1999-04-01,0
T42,1999-05-01,0
T42,1999-06-01,0
T42,1999-07-01,0
T42,1999-08-01,0
T42,1999-09-01,0
T42,1999-10-01,0
T42,1999-11-01,0
T42,1999-12-01,0
T42,2000-01-01,0
T42,2000-02-01,0
T42,2000-03-01,0
T42,2000-04-01,0
T42,2000-05-01,1
T42,2000-06-01,0
T42,2000-07-01,0
T42,2000-08-01,0
T42,2000-09-01,0
T42,2000-10-01,1
T42,2000-11-01,0
T42,2000-12-01,0
T42,2001-01-01,1
T42,2001-02-01,0
T42,2001-03-01,0
T42,2001-04-01,0
T42,2001-05-01,0
T42,2001-06-01,0
T42,2001-07-01,0
T42,2001-08-01,0
T42,2001-09-01,0
T42,2001-10-01,0
T42,2001-11-01,0
T42,2001-12-01,0
T42,2002-01-01,0
T42,2002-02-01,0
T42,2002-03-01,0
T43,1998-01-01,0
T43,1998-02-01,0
T43,1998-03-01,0
T43,1998-04-01,0
T43,1998-05-01,0
T43,1998-06-01,0
T43,1998-07-01,0
T43,1998-08-01,0
T43,1998-09-01,0
T43,1998-10-01,0
T43,1998-11-01,0
T43,1998-12-01,0
T43,1999-01-01,0
T43,1999-02-01,1
T43,1999-03-01,0
T43,1999-04-01,0
T43,1999-05-01,0
T43,1999-06-01,0
T43,1999-07-01,1
T43,1999-08-01,0
T43,1999-09-01,0
T43,1999-10-01,0
T43,1999-11-01,0
T43,1999-12-01,0
T43,2000-01-01,0
T43,2000-02-01,0
T43,2000-03-01,0
T43,2000-04-01,0
T43,2000-05-01,0
T43,2000-06-01,0
T43,2000-07-01,0
T43,2000-08-01,0
T43,2000-09-01,0
T43,2000-10-01,0
T43,2000-11-01,0
T43,2000-12-01,1
T43,2001-01-01,0
T43,2001-02-01,0
T43,2001-03-01,0
T43,2001-04-01,0
T43,2001-05-01,0
T43,2001-06-01,0
T43,2001-07-01,0
T43,2001-08-01,0
T43,2001-09-01,0
T43,2001-10-01,0
T43,2001-11-01,0
T43,2001-12-01,0
T43,2002-01-01,0
T43,2002-02-01,0
T43,2002-03-01,0
T44,1998-01-01,0
T44,1998-02-01,0
T44,1998-03-01,0
T44,1998-04-01,0
T44,1998-05-01,0
T44,1998-06-01,0
T44,1998-07-01,0
T44,1998-08-01,0
T44,1998-09-01,0
T44,1998-10-01,0
T44,1998-11-01,0
T44,1998-12-01,0
T44,1999-01-01,0
T44,1999-02-01,0
T44,1999-03-01,0
T44,1999-04-01,0
T44,1999-05-01,0
T44,1999-06-01,1
T44,1999-07-01,0
T44,1999-08-01,0
T44,1999-09-01,0
T44,1999-10-01,0
T44,1999-11-01,0
T44,1999-12-01,0
T44,2000-01-01,1
T44,2000-02-01,0
T44,2000-03-01,0
T44,2000-04-01,0
T44,2000-05-01,0
T44,2000-06-01,0
T44,2000-07-01,0
T44,2000-08-01,0
T44,2000-09-01,0
T44,2000-10-01,0
T44,2000-11-01,0
T44,2000-12-01,0
T44,2001-01-01,0
T44,2001-02-01,0
T44,2001-03-01,0
T44,2001-04-01,0
T44,2001-05-01,0
T44,2001-06-01,0
T44,2001-07-01,0
T44,2001-08-01,0
T44,2001-09-01,0
T44,2001-10-01,0
T44,2001-11-01,0
T44,2001-12-01,0
T44,2002-01-01,1
T44,2002-02-01,0
T44,2002-03-01,0
T45,1998-01-01,0
T45,1998-02-01,0
T45,1998-03-01,0
T45,1998-04-01,0
T45,1998-05-01,0
T45,1998-06-01,1
T45,1998-07-01,1
T45,1998-08-01,0
T45,1998-09-01,0
T45,1998-10-01,0
T45,1998-11-01,0
T45,1998-12-01,0
T45,1999-01-01,0
T45,1999-02-01,0
T45,1999-03-01,0
T45,1999-04-01,0
T45,1999-05-01,0
T45,1999-06-01,0
T45,1999-07-01,0
T45,1999-08-01,0
T45,1999-09-01,0
T45,1999-10-01,0
T45,1999-11-01,0
T45,1999-12-01,0
T45,2000-01-01,0
T45,2000-02-01,0
T45,2000-03-01,0
T45,2000-04-01,0
T45,2000-05-01,0
T45,2000-06-01,0
T45,2000-07-01,0
T45,2000-08-01,0
T45,2000-09-01,0
T45,2000-10-01,0
T45,2000-11-01,1
T45,2000-12-01,0
T45,2001-01-01,0
T45,2001-02-01,0
T45,2001-03-01,0
T45,2001-04-01,0
T45,2001-05-01,0
T45,2001-06-01,0
T45,2001-07-01,0
T45,2001-08-01,0
T45,2001-09-01,0
T45,2001-10-01,0
T45,2001-11-01,0
T45,2001-12-01,0
T45,2002-01-01,0
T45,2002-02-01,0
T45,2002-03-01,0
T46,1998-01-01,0
T46,1998-02-01,0
T46,1998-03-01,0
T46,1998-04-01,0
T46,1998-05-01,0
T46,1998-06-01,0
T46,1998-07-01,0
T46,1998-08-01,0
T46,1998-09-01,0
T46,1998-10-01,0
T46,1998-11-01,0
T46,1998-12-01,0
T46,1999-01-01,0
T46,1999-02-01,0
T46,1999-03-01,0
T46,1999-04-01,0
T46,1999-05-01,0
T46,1999-06-01,1
T46,1999-07-01,0
T46,1999-08-01,0
T46,1999-09-01,0
T46,1999-10-01,0
T46,1999-11-01,0
T46,1999-12-01,0
T46,2000-01-01,0
T46,2000-02-01,0
T46,2000-03-01,0
T46,2000-04-01,0
T46,2000-05-01,0
T46,2000-06-01,0
T46,2000-07-01,0
T46,2000-08-01,0
T46,2000-09-01,0
T46,2000-10-01,0
T46,2000-11-01,2
T46,2000-12-01,0
